Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
1,Intensity 1,36,0,0.05,0.4,0.00362319
2,Intensity 2,35,0,0.1,0.4,0.000908382
3,Intensity 3,35,0,0.15,0.4,0.000374865
4,Intensity 4,34,0,0.2,0.4,0.000192581
5,Intensity 5,31,0,0.25,0.4,0.000112208
6,Intensity 6,33,0,0.3,0.4,7.10073e-05
7,Intensity 7,23,0,0.35,0.4,4.76529e-05
8,Intensity 8,13,0,0.4,0.4,3.34216e-05
9,Intensity 9,17,0,0.45,0.4,2.42617e-05
10,Intensity 10,14,0,0.5,0.4,1.8107e-05

Intensity #,Demand Type,Floor,Dir,EQ1,EQ2,EQ3,EQ4,EQ5,EQ6,EQ7,EQ8,EQ9,EQ10,EQ11,EQ12,EQ13,EQ14,EQ15,EQ16,EQ17,EQ18,EQ19,EQ20,EQ21,EQ22,EQ23,EQ24,EQ25,EQ26,EQ27,EQ28,EQ29,EQ30,EQ31,EQ32,EQ33,EQ34,EQ35,EQ36
1,Story Drift Ratio,13,2,0.003975,0.004495,0.003199,0.006112,0.00534,0.005032,0.009735,0.004084,0.004319,0.004316,0.005963,0.00621,0.005096,0.004579,0.005837,0.006292,0.004393,0.004332,0.00564,0.006308,0.01259,0.006612,0.00602,0.005631,0.009646,0.007494,0.006236,0.006784,0.003678,0.005238,0.00214,0.006228,0.006103,0.006879,0.008106,0.007334
1,Story Drift Ratio,14,1,0.003201,0.003088,0.001972,0.004396,0.003034,0.002376,0.003326,0.002238,0.002001,0.002832,0.002245,0.001918,0.002442,0.002188,0.003289,0.005106,0.002401,0.003587,0.003679,0.004687,0.01213,0.003384,0.004028,0.003604,0.007644,0.006834,0.005278,0.005534,0.001532,0.003065,0.001884,0.007038,0.004765,0.003287,0.004085,0.005483
1,Story Drift Ratio,14,2,0.003655,0.002733,0.002955,0.002902,0.003811,0.003874,0.00314,0.001891,0.002793,0.002943,0.002876,0.002957,0.003352,0.002317,0.001866,0.006953,0.002887,0.003684,0.005121,0.005279,0.007024,0.00717,0.005204,0.005119,0.01052,0.006055,0.004694,0.004839,0.004656,0.003453,0.003269,0.00357,0.006169,0.004206,0.006157,0.007712
1,Story Drift Ratio,15,1,0.01032,0.007365,0.004608,0.008076,0.007614,0.004747,0.008299,0.005317,0.005286,0.005794,0.007304,0.00717906,0.005658,0.00631,0.008286,0.007397,0.00557,0.006102,0.006797,0.008261,0.01017,0.006693,0.009859,0.006679,0.01191,0.008089,0.01081,0.007457,0.004592,0.006425,0.003744,0.01095,0.007235,0.006334,0.004411,0.006798
1,Story Drift Ratio,15,2,0.00475,0.009866,0.003918,0.01316,0.006359,0.005386,0.006456,0.004464,0.003757,0.004384,0.007983,0.00711669,0.004754,0.00756,0.006881,0.01071,0.005324,0.004791,0.004502,0.007226,0.00877,0.009102,0.005709,0.004527,0.01299,0.006255,0.007911,0.01038,0.009379,0.009814,0.006709,0.005931,0.008081,0.006461,0.007846,0.006988
1,Story Drift Ratio,16,1,0.006146,0.00776,0.003203,0.008425,0.008223,0.005129,0.008894,0.005809,0.00565,0.005973,0.008134,0.01513,0.006167,0.006949,0.008989,0.006473,0.006202,0.006523,0.007166,0.004419,0.01303,0.006202,0.006855,0.007122,0.01444,0.007398,0.00942,0.007189,0.005191,0.00638,0.004241,0.01077,0.007542,0.006091,0.01082,0.008579
1,Story Drift Ratio,16,2,0.003815,0.01203,0.003245,0.01046,0.006509,0.00469,0.005276,0.004081,0.004908,0.004281,0.006184,0.007817,0.005161,0.004677,0.006001,0.005991,0.005275,0.004132,0.005953,0.005167,0.0113,0.007572,0.005158,0.006009,0.01571,0.006993,0.006579,0.009229,0.003687,0.00663,0.002021,0.007506,0.00954,0.00715,0.007157,0.007664
1,Story Drift Ratio,17,1,0.003536,0.003152,0.002256,0.003789,0.00372,0.002305,0.00313,0.002331,0.001854,0.002558,0.002471,0.002565,0.002327,0.002543,0.002968,0.005623,0.002313,0.00391,0.003538,0.003697,0.01145,0.00338,0.004302,0.003583,0.01042,0.005207,0.004846,0.005998,0.001292,0.002518,0.001991,0.006222,0.004652,0.003165,0.004881,0.007868
1,Story Drift Ratio,17,2,0.003175,0.002427,0.002728,0.002469,0.002962,0.002582,0.003161,0.001639,0.002403,0.002164,0.002323,0.002015,0.002315,0.002319,0.00177,0.004254,0.002317,0.003258,0.002703,0.003691,0.007731,0.004961,0.004014,0.002694,0.01182,0.005133,0.003304,0.004296,0.003199,0.003267,0.002064,0.003827,0.00487,0.002892,0.005481,0.004261
1,Story Drift Ratio,18,1,0.005377,0.006808,0.003056,0.004359,0.005804,0.004837,0.005122,0.01163,0.002579,0.00305,0.007301,0.004072,0.002328,0.005547,0.005806,0.007318,0.004197,0.0045,0.0039,0.006562,0.01159,0.009091,0.005188,0.003674,0.0145,0.008139,0.009897,0.00918,0.006523,0.003493,0.005167,0.006831,0.01065,0.005642,0.006085,0.007131
